Obs_Date_Local,Observatory,Name,Catalog,BJD0_JD,Eclipse_Time_UTC,Type,Altitude_deg,Period_days,RAJ2000,DEJ2000,Mag
2026-06-13,ETAMU,KIC 05310387,Kepler,2454953.664664,2026-06-13 07:52:39.601,Secondary,75.1,0.4416691,299.87885,40.48243,12.68
2026-06-13,ETAMU,KIC 09268105,Kepler,2454964.797205,2026-06-13 07:52:42.677,Secondary,77.3,0.4256937,285.29358,45.79964,13.6
2026-06-13,ETAMU,KIC 08145477,Kepler,2454965.076195,2026-06-13 07:52:46.228,Secondary,79.1,0.5657843,282.56658,44.05462,14.79
2026-06-13,ETAMU,KIC 08816790,Kepler,2455001.99946,2026-06-13 07:52:55.763,Secondary,76.8,0.2458562,291.0336,45.02563,13.69
2026-06-13,ETAMU,KIC 06224853,Kepler,2455000.078797,2026-06-13 07:53:08.861,Primary,76.5,0.5360475,297.13333,41.53607,14.41
2026-06-13,ETAMU,KIC 02444187,Kepler,2454964.814979,2026-06-13 07:54:12.227,Secondary,82.3,0.3901594,291.63232,37.73793,14.14
2026-06-13,ETAMU,KIC 06421483,Kepler,2454954.096898,2026-06-13 07:54:15.397,Primary,81.3,2.1584021,283.04513,41.86007,13.02
2026-06-13,ETAMU,KIC 07749504,Kepler,2455007.851201,2026-06-13 07:55:01.621,Primary,78.6,0.5662444,290.56054,43.46297,12.72
2026-06-13,ETAMU,KIC 03530668,Kepler,2455004.235182,2026-06-13 07:55:06.840,Primary,84.1,1.9462005,287.03969,38.6403,13.99
2026-06-13,ETAMU,KIC 12418319,Kepler,2454965.465673,2026-06-13 07:55:33.693,Primary,70.0,1.3569736,296.22662,51.21012,13.98
2026-06-13,ETAMU,KIC 11910076,Kepler,2454964.903169,2026-06-13 07:55:34.713,Secondary,72.5,0.3481228,289.35093,50.28628,14.28
2026-06-13,ETAMU,KIC 04909707,Kepler,2454953.913193,2026-06-13 07:56:04.166,Primary,82.8,2.3023637,287.20685,40.003,10.69
2026-06-13,ETAMU,KIC 08804824,Kepler,2454964.699845,2026-06-13 07:56:51.514,Secondary,78.1,0.4574038,285.37605,45.00975,14.72
2026-06-13,ETAMU,KIC 09772642,Kepler,2454953.633778,2026-06-13 07:57:30.800,Primary,75.3,0.2754317,292.70374,46.58953,13.55
2026-06-13,ETAMU,KIC 08479107,Kepler,2454964.817985,2026-06-13 07:57:57.886,Secondary,78.6,0.7675766,284.1256,44.55055,14.95
2026-06-13,ETAMU,KIC 08074045,Kepler,2454964.970275,2026-06-13 07:58:33.820,Primary,78.6,0.5363932,280.50256,43.97781,13.64
2026-06-13,ETAMU,KIC 09833806,Kepler,2454964.729734,2026-06-13 07:58:34.494,Primary,75.2,0.3931764,293.0487,46.61657,13.5
2026-06-13,ETAMU,KIC 04990977,Kepler,2454966.378799,2026-06-13 07:59:00.034,Primary,82.9,2.649025,284.34504,40.19609,13.87
2026-06-13,ETAMU,KIC 09020426,Kepler,2454965.445795,2026-06-13 07:59:01.839,Primary,77.0,0.9133929,291.27927,45.30679,14.55
2026-06-13,ETAMU,KIC 04743508,Kepler,2455093.66556,2026-06-13 08:00:53.779,Secondary,82.2,2.086079,290.81396,39.81904,14.55
2026-06-13,ETAMU,KIC 09071104,Kepler,2454964.762894,2026-06-13 08:02:00.316,Primary,77.5,0.3852134,282.98603,45.40798,13.65
2026-06-13,ETAMU,KIC 02972514,Kepler,2454999.881938,2026-06-13 08:02:01.577,Primary,84.9,0.5034853,286.68577,38.17025,14.03
2026-06-13,ETAMU,KIC 11042923,Kepler,2454964.774282,2026-06-13 08:02:23.337,Secondary,72.5,0.3901623,297.29738,48.51871,14.32
2026-06-13,ETAMU,KIC 10357852,Kepler,2454954.071041,2026-06-13 08:03:33.662,Primary,73.1,0.488341,298.11173,47.4911,13.06
2026-06-13,ETAMU,KIC 11972387,Kepler,2455000.018394,2026-06-13 08:03:50.217,Primary,71.3,0.3278982,296.13969,50.38575,12.44
2026-06-13,ETAMU,KIC 07821450,Kepler,2454964.681405,2026-06-13 08:03:53.664,Primary,78.9,0.3147619,291.46779,43.54983,14.94
2026-06-13,ETAMU,KIC 07881722,Kepler,2454954.118369,2026-06-13 08:04:14.106,Primary,79.4,0.9532893,288.27336,43.6977,13.59
2026-06-13,ETAMU,KIC 06471048,Kepler,2454953.685654,2026-06-13 08:04:16.430,Secondary,76.8,0.297228,299.12814,41.8283,12.84
2026-06-13,ETAMU,KIC 08842170,Kepler,2454999.989323,2026-06-13 08:04:32.613,Primary,74.6,0.3493917,299.31054,45.06358,14.88
2026-06-13,ETAMU,KIC 07348206,Kepler,2454964.899837,2026-06-13 08:04:33.719,Primary,80.2,0.4012047,286.77822,42.97935,14.81
2026-06-13,ETAMU,KIC 11805235,Kepler,2454964.735922,2026-06-13 08:04:34.920,Primary,73.1,0.3951932,286.77567,50.0708,14.72
2026-06-13,ETAMU,KIC 10794405,Kepler,2454965.335643,2026-06-13 08:04:59.479,Secondary,74.7,0.9523775,290.68863,48.19921,14.71
2026-06-13,ETAMU,KIC 10858720,Kepler,2454954.858926,2026-06-13 08:05:07.406,Secondary,74.7,0.9523776,290.69623,48.20301,10.97
2026-06-13,ETAMU,KIC 08242493,Kepler,2454964.621844,2026-06-13 08:05:17.325,Primary,77.3,0.2832856,294.97129,44.18297,14.7
2026-06-13,ETAMU,KIC 12458133,Kepler,2454964.89951,2026-06-13 08:05:43.859,Secondary,71.6,0.3325218,290.17123,51.37766,14.07
2026-06-13,ETAMU,KIC 06050116,Kepler,2454964.708006,2026-06-13 08:06:09.187,Secondary,80.0,0.2399081,294.13794,41.33962,14.26
2026-06-13,ETAMU,KIC 07879399,Kepler,2455075.819465,2026-06-13 08:06:30.912,Secondary,79.5,0.392697,287.12464,43.60018,12.6
2026-06-13,ETAMU,KIC 01868650,Kepler,2454953.769678,2026-06-13 08:07:29.586,Secondary,84.6,0.5847312,291.53934,37.3356,13.45
2026-06-13,ETAMU,KIC 03454864,Kepler,2454964.780262,2026-06-13 08:07:37.950,Primary,82.3,0.2941204,294.22172,38.53113,13.73
2026-06-13,ETAMU,KIC 04843222,Kepler,2454964.901521,2026-06-13 08:07:39.652,Primary,81.4,0.3874053,293.92787,39.93129,14.39
2026-06-13,ETAMU,KIC 07259917,Kepler,2454953.806646,2026-06-13 08:07:46.814,Primary,79.8,0.3846789,283.25913,42.8456,12.13
2026-06-13,ETAMU,KIC 07368451,Kepler,2454953.941515,2026-06-13 08:08:28.813,Secondary,79.1,0.3733774,293.52576,42.96069,11.89
2026-06-13,ETAMU,KIC 05623774,Kepler,2454964.773587,2026-06-13 08:08:38.702,Secondary,81.2,1.1336299,292.96214,40.87551,13.78
2026-06-13,ETAMU,KIC 09592855,Kepler,2454953.971963,2026-06-13 08:10:20.537,Secondary,76.2,1.2193248,293.77017,46.23658,12.22
2026-06-13,ETAMU,KIC 11442348,Kepler,2454964.605336,2026-06-13 08:10:39.839,Primary,73.5,0.3128408,284.10048,49.36227,14.55
2026-06-13,ETAMU,KIC 12458797,Kepler,2455182.791088,2026-06-13 08:10:57.102,Secondary,71.8,0.2413212,290.53102,51.30857,13.9
2026-06-13,ETAMU,KIC 11924311,Kepler,2454964.755924,2026-06-13 08:11:28.232,Primary,71.8,0.4451163,296.66609,50.23833,12.81
2026-06-13,ETAMU,KIC 02302092,Kepler,2454964.690581,2026-06-13 08:12:11.639,Secondary,84.9,0.2946734,291.26227,37.69791,14.44
2026-06-13,ETAMU,KIC 10255110,Kepler,2454953.62364,2026-06-13 08:12:47.832,Primary,75.1,0.3367025,282.49883,47.33081,13.49
2026-06-13,ETAMU,KIC 10395202,Kepler,2454964.643345,2026-06-13 08:12:58.537,Secondary,75.5,0.3059446,287.50562,47.56174,14.7
2026-06-13,ETAMU,KIC 09519590,Kepler,2454964.676736,2026-06-13 08:14:02.641,Secondary,77.0,0.3308941,288.71556,46.16734,13.92
2026-06-13,ETAMU,KIC 11496078,Kepler,2454953.599863,2026-06-13 08:14:10.983,Primary,73.5,0.2997192,285.42382,49.42596,13.48
2026-06-13,ETAMU,HJ WASP-69b,HotJupiter,2455748.83428,2026-06-13 08:15:24.778,Secondary,44.7,3.86813881,315.0259661,-5.094857,9.87
2026-06-13,ETAMU,KIC 08758716,Kepler,2454953.672989,2026-06-13 08:15:45.423,Secondary,77.7,0.1072049,293.85188,44.94942,13.53
2026-06-13,ETAMU,HJ HAT-P-37b,HotJupiter,2455642.14318,2026-06-13 08:16:16.142,Secondary,71.5,2.797436,284.2960393,51.2691212,13.43
2026-06-13,ETAMU,HJ Kepler-77b,HotJupiter,2455095.865727,2026-06-13 08:16:16.669,Primary,78.8,3.57878087,289.6079433,44.3454347,14.15
2026-06-13,ETAMU,KIC 11672319,Kepler,2454964.813262,2026-06-13 08:16:43.721,Primary,72.6,0.3317754,296.80505,49.71264,14.29
2026-06-13,ETAMU,KIC 09713664,Kepler,2454964.675186,2026-06-13 08:16:53.986,Secondary,76.4,0.321236,293.25315,46.43313,14.8
2026-06-13,ETAMU,KIC 11091082,Kepler,2454964.777423,2026-06-13 08:17:00.016,Secondary,74.0,0.3850824,295.09426,48.63333,14.72
2026-06-13,ETAMU,KIC 05527172,Kepler,2454975.414638,2026-06-13 08:17:10.134,Secondary,82.4,3.1839666,289.8181,40.72392,12.68
2026-06-13,ETAMU,KIC 02715007,Kepler,2454964.782119,2026-06-13 08:17:19.150,Secondary,84.9,0.2971105,291.87733,37.95079,14.73
2026-06-13,ETAMU,KIC 08059303,Kepler,2454953.882602,2026-06-13 08:17:24.316,Secondary,76.4,0.3734259,300.48892,43.86798,13.47
2026-06-13,ETAMU,KIC 06891512,Kepler,2454955.20628,2026-06-13 08:17:35.233,Primary,78.4,3.5051258,298.79889,42.39089,11.39
2026-06-13,ETAMU,KIC 06671698,Kepler,2454954.077303,2026-06-13 08:17:55.347,Secondary,80.1,0.4715248,284.6989,42.14685,13.49
2026-06-13,ETAMU,KIC 06265720,Kepler,2454964.727675,2026-06-13 08:18:22.381,Primary,80.2,0.3124277,284.01414,41.66564,14.82
2026-06-13,ETAMU,KIC 11447953,Kepler,2454955.251162,2026-06-13 08:19:16.127,Secondary,73.7,1.4988837,287.80796,49.37811,11.26
2026-06-13,ETAMU,KIC 08241252,Kepler,2454964.64794,2026-06-13 08:19:32.348,Secondary,78.5,0.3540438,294.59259,44.19316,14.88
2026-06-13,ETAMU,KIC 05984000,Kepler,2454964.653132,2026-06-13 08:19:59.815,Primary,80.0,0.3230583,297.88446,41.24944,14.43
2026-06-13,ETAMU,KIC 12071741,Kepler,2454964.817555,2026-06-13 08:20:21.881,Primary,72.0,0.3142642,296.39524,50.59921,14.82
2026-06-13,ETAMU,KIC 10032392,Kepler,2454964.918911,2026-06-13 08:20:43.723,Secondary,74.9,0.3911568,298.97514,46.90495,13.93
2026-06-13,ETAMU,KIC 09995660,Kepler,2454964.926832,2026-06-13 08:21:00.917,Primary,75.2,0.41859,283.73033,46.91173,14.88
2026-06-13,ETAMU,KIC 08394040,Kepler,2454964.878453,2026-06-13 08:21:14.633,Secondary,76.6,0.3021265,300.29581,44.34941,14.46
2026-06-13,ETAMU,KIC 05770431,Kepler,2454953.923385,2026-06-13 08:21:19.342,Secondary,80.4,0.3924365,283.97046,41.08114,13.4
2026-06-13,ETAMU,KIC 05307780,Kepler,2454964.975035,2026-06-13 08:21:24.405,Secondary,80.0,0.3088511,299.3981,40.42294,14.91
2026-06-13,ETAMU,KIC 09821923,Kepler,2454964.812382,2026-06-13 08:21:45.607,Secondary,76.2,0.3495329,287.34502,46.63723,14.21
2026-06-13,ETAMU,KIC 03853259,Kepler,2454964.780871,2026-06-13 08:22:00.170,Primary,84.1,0.2766478,292.24471,38.92317,13.92
2026-06-13,ETAMU,KIC 10877703,Kepler,2454964.737179,2026-06-13 08:22:01.228,Secondary,74.0,0.4369367,297.78485,48.24873,14.34
2026-06-13,ETAMU,KIC 10154189,Kepler,2454964.71319,2026-06-13 08:22:49.936,Primary,75.5,0.4112387,296.44042,47.11436,13.68
2026-06-13,ETAMU,KIC 05620981,Kepler,2454964.759352,2026-06-13 08:22:58.680,Primary,82.2,0.3335163,292.12721,40.8834,14.87
2026-06-13,ETAMU,KIC 06223646,Kepler,2454953.711109,2026-06-13 08:23:37.556,Secondary,80.6,0.3649341,296.8833,41.51886,13.55
2026-06-13,ETAMU,KIC 09956124,Kepler,2454964.886463,2026-06-13 08:23:39.625,Primary,76.2,0.3627253,293.895,46.84268,12.85
2026-06-13,ETAMU,KIC 08878719,Kepler,2454964.675651,2026-06-13 08:23:46.468,Secondary,77.8,0.3646346,289.2472,45.19581,13.85
2026-06-13,ETAMU,KIC 03848042,Kepler,2454964.75831,2026-06-13 08:23:53.388,Primary,84.2,0.4114527,290.80391,38.95296,14.97
2026-06-13,ETAMU,KIC 09882280,Kepler,2454964.87713,2026-06-13 08:24:03.912,Primary,76.0,0.289075,287.72297,46.79619,14.52
2026-06-13,ETAMU,KIC 07970629,Kepler,2454966.523747,2026-06-13 08:24:32.826,Secondary,79.0,2.0510691,295.40262,43.77475,14.54
2026-06-13,ETAMU,KIC 06344429,Kepler,2454999.948235,2026-06-13 08:24:33.556,Primary,79.5,0.4084591,283.93021,41.70312,14.65
2026-06-13,ETAMU,KIC 12055014,Kepler,2454965.041323,2026-06-13 08:24:43.673,Primary,72.3,0.4999046,287.51616,50.55662,13.54
2026-06-13,ETAMU,KIC 09091810,Kepler,2454953.601177,2026-06-13 08:25:00.971,Primary,77.7,0.4797214,292.94996,45.41997,12.76
2026-06-13,ETAMU,KIC 10861842,Kepler,2454964.817808,2026-06-13 08:25:05.982,Primary,74.9,0.4719432,292.07177,48.23831,14.29
2026-06-13,ETAMU,KIC 11968513,Kepler,2455185.882996,2026-06-13 08:25:19.953,Secondary,72.7,1.0365914,294.36154,50.30523,14.44
2026-06-13,ETAMU,KIC 04458989,Kepler,2454954.158637,2026-06-13 08:25:22.864,Primary,83.4,0.5298544,290.00149,39.53394,12.94
2026-06-13,ETAMU,KIC 06791604,Kepler,2454964.682474,2026-06-13 08:26:30.511,Secondary,80.5,0.5288055,295.67554,42.24059,13.92
2026-06-13,ETAMU,KIC 02447893,Kepler,2454965.113742,2026-06-13 08:26:46.517,Primary,85.3,0.66162,292.424,37.7945,14.49
2026-06-13,ETAMU,KIC 10447902,Kepler,2454964.634577,2026-06-13 08:26:48.258,Secondary,73.0,0.3374641,280.47693,47.65504,14.92
2026-06-13,ETAMU,KIC 03542573,Kepler,2454959.807593,2026-06-13 08:27:25.665,Secondary,84.4,6.9427958,290.85925,38.6338,12.16
2026-06-13,ETAMU,KIC 07630690,Kepler,2454954.581174,2026-06-13 08:27:27.730,Primary,79.0,0.8865633,297.92318,43.25628,11.24
2026-06-13,ETAMU,KIC 06462057,Kepler,2454954.018541,2026-06-13 08:27:51.230,Secondary,80.5,0.478716,297.14414,41.88166,11.85
2026-06-13,ETAMU,KIC 05471619,Kepler,2454965.198253,2026-06-13 08:28:21.617,Secondary,81.4,0.9628354,297.70358,40.64252,12.37
2026-06-13,ETAMU,KIC 10613718,Kepler,2454953.886226,2026-06-13 08:28:28.503,Primary,74.9,1.1758779,296.82582,47.87737,12.73
2026-06-13,ETAMU,HJ WASP-103b,HotJupiter,2456459.59957,2026-06-13 08:28:52.106,Primary,42.2,0.925542,249.3148604,7.1833758,12.4
2026-06-13,ETAMU,KIC 03119295,Kepler,2455000.054095,2026-06-13 08:29:28.184,Secondary,84.8,0.4396981,292.05969,38.26685,14.27
2026-06-13,ETAMU,KIC 09032671,Kepler,2454953.798542,2026-06-13 08:29:41.360,Secondary,77.7,0.2496079,295.51004,45.31243,12.98
2026-06-13,ETAMU,KIC 10280990,Kepler,2454964.918637,2026-06-13 08:30:23.009,Secondary,75.7,0.3844574,294.52299,47.36858,14.32
2026-06-13,ETAMU,KIC 07506446,Kepler,2454964.894098,2026-06-13 08:30:28.245,Primary,77.7,0.3525999,283.8507,43.12293,14.22
2026-06-13,ETAMU,KIC 06424124,Kepler,2454964.891371,2026-06-13 08:30:53.016,Secondary,78.8,0.385528,284.3411,41.8387,13.98
2026-06-13,ETAMU,KIC 03765771,Kepler,2454969.011606,2026-06-13 08:31:17.122,Primary,83.9,5.5677174,295.94055,38.87638,14.22
2026-06-13,ETAMU,HJ Kepler-41b,HotJupiter,2455187.280482,2026-06-13 08:32:11.605,Primary,77.1,1.8555582,294.5132465,45.9816453,14.51
2026-06-13,ETAMU,KIC 02571439,Kepler,2454964.701572,2026-06-13 08:32:57.441,Primary,84.6,0.3209791,290.46933,37.85522,14.7
2026-06-13,ETAMU,KIC 05820209,Kepler,2454964.813901,2026-06-13 08:33:10.556,Primary,81.0,0.6560869,298.99054,41.06452,13.49
2026-06-13,ETAMU,KIC 06448768,Kepler,2454981.090131,2026-06-13 08:33:14.410,Secondary,81.3,16.4867982,293.72184,41.87309,13.65
2026-06-13,ETAMU,KIC 10322582,Kepler,2454964.559511,2026-06-13 08:33:17.425,Secondary,73.7,0.2912692,283.54135,47.48505,14.8
2026-06-13,ETAMU,KIC 07440742,Kepler,2454949.928411,2026-06-13 08:33:28.622,Primary,79.8,0.2839922,290.51391,43.00978,11.83
2026-06-13,ETAMU,KIC 07770471,Kepler,2455000.182569,2026-06-13 08:34:38.123,Primary,79.4,1.1578046,297.18048,43.47711,14.62
2026-06-13,ETAMU,KIC 09274472,Kepler,2454964.726022,2026-06-13 08:36:05.806,Secondary,76.7,0.3020905,288.99454,45.77912,13.92
2026-06-13,ETAMU,KIC 05022908,Kepler,2454999.972021,2026-06-13 08:36:30.244,Primary,82.9,0.6372483,295.01239,40.17775,14.31
2026-06-13,ETAMU,KIC 07905209,Kepler,2455115.237996,2026-06-13 08:36:44.521,Secondary,79.4,0.4195543,296.36598,43.62917,13.27
2026-06-13,ETAMU,KIC 06613627,Kepler,2455115.344848,2026-06-13 08:36:45.563,Secondary,81.1,0.1507996,293.97654,42.04829,12.55
2026-06-13,ETAMU,KIC 03839964,Kepler,2454964.7914319998,2026-06-13 08:37:07.206,Primary,82.1,0.2561499,288.29389,38.97806,14.6
2026-06-13,ETAMU,KIC 05218385,Kepler,2454964.580677,2026-06-13 08:37:26.093,Primary,82.0,0.2815375,299.06739,40.38428,14.62
2026-06-13,ETAMU,HJ TOI-1135b,HotJupiter,2460466.30793,2026-06-13 08:37:26.838,Primary,32.0,8.0277327,193.3963704,85.1294952,9.54
2026-06-13,ETAMU,KIC 11572643,Kepler,2454953.74027,2026-06-13 08:38:25.510,Primary,73.5,0.3454039,297.83577,49.5458,12.22
2026-06-13,ETAMU,KIC 09994475,Kepler,2454964.732027,2026-06-13 08:39:17.523,Primary,73.3,0.3184064,282.99861,46.93069,14.3
2026-06-13,ETAMU,KIC 08564672,Kepler,2455063.217627,2026-06-13 08:39:23.433,Secondary,78.4,0.4347912,293.67584,44.62102,14.03
2026-06-13,ETAMU,KIC 11134079,Kepler,2454965.059101,2026-06-13 08:39:30.206,Primary,73.9,1.260566,290.01403,48.70181,14.86
2026-06-13,ETAMU,KIC 10063044,Kepler,2454965.595585,2026-06-13 08:40:07.894,Secondary,74.4,1.0096716,286.29076,47.07624,13.92
2026-06-13,ETAMU,KIC 04947528,Kepler,2454964.674045,2026-06-13 08:40:43.646,Primary,82.9,0.4969885,297.57305,40.07242,13.91
2026-06-13,ETAMU,KIC 06034812,Kepler,2454953.667262,2026-06-13 08:40:47.120,Primary,80.4,0.3673068,289.3365,41.31856,12.82
2026-06-13,ETAMU,KIC 06615041,Kepler,2454964.806732,2026-06-13 08:41:01.622,Secondary,81.0,0.3400853,294.36188,42.04592,13.88
2026-06-13,ETAMU,KIC 07013934,Kepler,2454953.767682,2026-06-13 08:41:02.451,Secondary,77.0,0.6413681,284.32014,42.53901,12.94
2026-06-13,ETAMU,KIC 11084782,Kepler,2454953.865163,2026-06-13 08:41:07.363,Secondary,74.2,0.586535,292.19638,48.69653,12.58
2026-06-13,ETAMU,KIC 07304911,Kepler,2454954.045742,2026-06-13 08:41:23.390,Secondary,80.1,0.6255508,297.82038,42.88543,12.77
2026-06-13,ETAMU,KIC 03756730,Kepler,2454964.961909,2026-06-13 08:41:32.056,Primary,84.0,0.3791639,293.93495,38.86723,14.6
2026-06-13,ETAMU,KIC 10789421,Kepler,2454953.919448,2026-06-13 08:41:38.389,Secondary,74.0,0.7768524,288.57733,48.12952,11.85
2026-06-13,ETAMU,KIC 08240109,Kepler,2454955.985319,2026-06-13 08:41:50.019,Secondary,78.9,2.3011884,294.22351,44.13566,13.49
2026-06-13,ETAMU,KIC 07818448,Kepler,2454964.591429,2026-06-13 08:41:54.270,Primary,78.8,0.6189517,290.47941,43.5018,13.89
2026-06-13,ETAMU,KIC 05033682,Kepler,2454953.73167,2026-06-13 08:42:36.087,Primary,82.9,0.3799156,297.23875,40.171,13.26
2026-06-13,ETAMU,KIC 11410485,Kepler,2454964.854909,2026-06-13 08:43:30.852,Secondary,73.8,0.4287929,295.49324,49.29955,13.69
2026-06-13,ETAMU,TIC 0156067195,TESS,2458932.862791,2026-06-13 08:43:42.557,Primary,43.4,3.5500014,236.8642170391,45.1309300494,10.79
2026-06-13,ETAMU,KIC 10684673,Kepler,2455026.598808,2026-06-13 08:44:04.151,Secondary,75.1,0.1925563,298.42667,47.97423,11.12
2026-06-13,ETAMU,KIC 11703960,Kepler,2454965.167187,2026-06-13 08:44:08.484,Secondary,71.8,0.6044168,286.86223,49.83039,13.89
2026-06-13,ETAMU,KIC 03851320,Kepler,2455000.251155,2026-06-13 08:44:12.073,Secondary,83.0,1.2385693,291.74397,38.98717,14.15
2026-06-13,ETAMU,KIC 11825204,Kepler,2454964.746093,2026-06-13 08:44:22.187,Secondary,73.1,0.2096356,297.03044,50.05573,13.8
2026-06-13,ETAMU,KIC 03833859,Kepler,2454954.084827,2026-06-13 08:44:34.628,Primary,79.6,0.4317433,285.87388,38.90389,11.99
2026-06-13,ETAMU,KIC 08108785,Kepler,2454964.6407,2026-06-13 08:45:05.045,Secondary,79.2,0.2288269,295.60326,43.92563,14.76
2026-06-13,ETAMU,KIC 03958488,Kepler,2454954.154703,2026-06-13 08:46:49.723,Primary,83.0,0.622891,292.60154,39.06322,13.1
2026-06-13,ETAMU,KIC 03848919,Kepler,2454964.765586,2026-06-13 08:47:06.619,Secondary,82.3,1.0472603,291.05635,38.9744,13.9
2026-06-13,ETAMU,KIC 09479460,Kepler,2455000.844058,2026-06-13 08:47:20.922,Secondary,77.0,2.0738834,297.11074,46.08963,14.7
2026-06-13,ETAMU,KIC 03956545,Kepler,2454964.884961,2026-06-13 08:48:16.322,Primary,82.6,0.3302801,292.09212,39.04742,13.99
2026-06-13,ETAMU,KIC 08222945,Kepler,2454964.704201,2026-06-13 08:48:47.249,Secondary,76.5,0.4511233,287.66576,44.11055,14.78
2026-06-13,ETAMU,KIC 06045264,Kepler,2454965.634157,2026-06-13 08:49:06.114,Secondary,80.8,0.9093104,292.6973,41.33464,13.44
2026-06-13,ETAMU,KIC 06449552,Kepler,2454968.810783,2026-06-13 08:49:36.514,Secondary,80.7,20.1488111,293.94892,41.85546,14.9
2026-06-13,ETAMU,KIC 11858541,Kepler,2454968.754069,2026-06-13 08:50:31.564,Primary,71.6,5.6743534,288.63612,50.17325,14.22
2026-06-13,ETAMU,KIC 09288175,Kepler,2454964.740797,2026-06-13 08:50:32.208,Secondary,77.1,0.2609349,294.68431,45.75041,12.55
2026-06-13,ETAMU,KIC 05017058,Kepler,2454955.915793,2026-06-13 08:51:10.841,Primary,82.0,2.3238948,293.53088,40.1505,13.14
2026-06-13,ETAMU,KIC 11502581,Kepler,2454964.875051,2026-06-13 08:51:32.338,Primary,72.3,0.333636,289.26588,49.47279,14.66
2026-06-13,ETAMU,KIC 05450322,Kepler,2454965.004225,2026-06-13 08:51:44.572,Primary,81.1,0.4240191,292.41188,40.63613,14.79
2026-06-13,ETAMU,KIC 10288502,Kepler,2454964.677419,2026-06-13 08:52:05.571,Secondary,75.7,0.2301847,297.04182,47.39392,14.79
2026-06-13,ETAMU,KIC 08555573,Kepler,2454964.830102,2026-06-13 08:52:13.032,Primary,76.8,0.3263619,290.15693,44.6324,14.53
2026-06-13,ETAMU,KIC 09389122,Kepler,2454964.907981,2026-06-13 08:52:44.758,Primary,73.0,0.3499502,284.08335,45.94682,14.31
2026-06-13,ETAMU,KIC 08982501,Kepler,2455000.141012,2026-06-13 08:52:47.100,Secondary,77.8,0.4144914,300.34649,45.27228,14.46
2026-06-13,ETAMU,HJ WASP-114b,HotJupiter,2456667.73582,2026-06-13 08:52:57.392,Secondary,55.1,1.5487743,327.6656953,10.4629385,12.68
2026-06-13,ETAMU,KIC 05123176,Kepler,2454953.903419,2026-06-13 08:53:06.652,Primary,82.8,0.7078436,297.64008,40.23609,11.46
2026-06-13,ETAMU,KIC 09472174,Kepler,2454953.643178,2026-06-13 08:53:10.674,Secondary,76.7,0.1257653,294.63588,46.06643,12.26
2026-06-13,ETAMU,KIC 08192840,Kepler,2454965.014895,2026-06-13 08:53:12.367,Secondary,79.1,0.4335491,299.70781,44.03878,13.47
2026-06-13,ETAMU,KIC 07886329,Kepler,2454953.641411,2026-06-13 08:53:25.301,Secondary,77.5,0.5674939,290.23415,43.66203,13.2
2026-06-13,ETAMU,KIC 06865626,Kepler,2454964.842153,2026-06-13 08:53:26.800,Primary,79.5,0.7267678,292.5733,42.35014,13.83
2026-06-13,ETAMU,KIC 08231231,Kepler,2454954.089687,2026-06-13 08:54:15.599,Primary,77.4,0.7116099,291.04068,44.11573,12.3
2026-06-13,ETAMU,KIC 11341950,Kepler,2454964.806734,2026-06-13 08:54:22.701,Primary,71.7,0.2883712,287.27446,49.19956,14.92
2026-06-13,ETAMU,KIC 08912468,Kepler,2454953.576945,2026-06-13 08:54:22.978,Secondary,77.9,0.094838,300.11559,45.16792,11.75
2026-06-13,ETAMU,KIC 06443538,Kepler,2454999.778242,2026-06-13 08:54:39.661,Primary,79.6,6.2614461,292.05316,41.8371,13.93
2026-06-13,ETAMU,KIC 08982514,Kepler,2454953.928468,2026-06-13 08:55:17.349,Primary,77.8,0.4144913,300.3535,45.27357,13.23
2026-06-13,ETAMU,KIC 05685072,Kepler,2454964.626512,2026-06-13 08:56:10.243,Primary,75.3,0.2559051,283.90918,40.98257,13.19
2026-06-13,ETAMU,KIC 09898401,Kepler,2454964.733972,2026-06-13 08:56:26.020,Secondary,75.9,0.1527742,294.84483,46.70418,12.07
2026-06-13,ETAMU,KIC 08801343,Kepler,2454953.850472,2026-06-13 08:56:44.747,Secondary,72.7,2.7398739,283.46989,45.05245,11.74
2026-06-13,ETAMU,KIC 10155563,Kepler,2454953.876698,2026-06-13 08:56:54.281,Primary,75.8,0.3602672,296.84462,47.10435,11.99
2026-06-13,ETAMU,KIC 03832716,Kepler,2454954.237442,2026-06-13 08:57:24.487,Primary,77.0,1.1418772,285.394,38.90488,13.42
2026-06-13,ETAMU,KIC 09026766,Kepler,2454964.846798,2026-06-13 08:57:31.494,Secondary,76.9,0.2721278,293.5784,45.30985,15.0
2026-06-13,ETAMU,KIC 07773380,Kepler,2454964.888998,2026-06-13 08:57:57.379,Secondary,79.5,0.3075778,297.86397,43.49797,14.48
2026-06-13,ETAMU,KIC 11135978,Kepler,2454953.926345,2026-06-13 08:58:03.228,Primary,73.0,0.2920594,291.04135,48.71801,12.33
2026-06-13,ETAMU,KIC 12418274,Kepler,2454964.86756,2026-06-13 08:58:50.567,Primary,71.7,0.3527221,296.20749,51.21113,14.35
2026-06-13,ETAMU,KIC 11336707,Kepler,2454964.637372,2026-06-13 08:58:54.308,Primary,69.9,0.2512982,283.80217,49.1288,14.8
