#mu,eb,a_crit
0.840,0.50,0.077
0.900,0.34,0.087
0.940,0.26,0.081
0.980,0.10,0.068
0.920,0.31,0.084
0.860,0.45,0.080
0.820,0.54,0.072
0.960,0.20,0.076
0.800,0.58,0.068
0.760,0.69,0.052
0.990,0.48,0.032
0.840,0.51,0.074
0.880,0.41,0.082
0.780,0.64,0.059
0.900,0.35,0.085
0.940,0.27,0.080
0.980,0.11,0.066
0.920,0.32,0.083
0.860,0.46,0.079
0.800,0.59,0.066
0.820,0.55,0.071
0.960,0.21,0.075
0.760,0.70,0.050
0.990,0.49,0.031
0.880,0.42,0.081
0.840,0.52,0.072
0.900,0.36,0.083
0.780,0.65,0.056
0.940,0.28,0.079
0.980,0.12,0.066
0.920,0.33,0.081
0.860,0.47,0.077
0.800,0.60,0.064
0.820,0.56,0.068
0.960,0.22,0.074
0.990,0.50,0.030
0.760,0.71,0.048
0.900,0.37,0.082
0.880,0.43,0.079
0.840,0.53,0.071
0.780,0.66,0.055
0.940,0.29,0.078
0.960,0.23,0.074
0.980,0.13,0.065
0.920,0.34,0.079
0.860,0.48,0.076
0.800,0.61,0.063
0.820,0.57,0.067
0.990,0.51,0.030
0.760,0.72,0.046
0.900,0.38,0.082
0.880,0.44,0.077
0.780,0.67,0.054
0.840,0.54,0.069
0.940,0.30,0.076
0.920,0.35,0.078
0.990,0.52,0.029
0.980,0.14,0.064
0.960,0.24,0.072
0.860,0.49,0.074
0.820,0.58,0.066
0.800,0.62,0.061
0.760,0.73,0.044
0.900,0.39,0.079
0.880,0.45,0.076
0.780,0.68,0.052
0.840,0.55,0.068
0.940,0.31,0.076
0.920,0.36,0.077
0.990,0.53,0.028
0.820,0.59,0.064
0.860,0.50,0.072
0.980,0.15,0.064
0.960,0.25,0.071
0.800,0.63,0.059
0.760,0.74,0.043
0.900,0.40,0.078
0.880,0.46,0.075
0.780,0.69,0.050
0.840,0.56,0.066
0.940,0.32,0.075
0.920,0.37,0.077
0.980,0.16,0.063
0.990,0.54,0.028
0.860,0.51,0.071
0.820,0.60,0.062
0.960,0.26,0.070
0.800,0.64,0.057
0.760,0.75,0.040
0.880,0.47,0.073
0.780,0.70,0.048
0.900,0.41,0.077
0.840,0.57,0.064
0.920,0.38,0.074
0.940,0.33,0.073
0.980,0.17,0.063
0.960,0.27,0.069
0.860,0.52,0.069
0.990,0.55,0.027
0.820,0.61,0.060
0.800,0.65,0.055
0.880,0.48,0.072
0.760,0.76,0.040
0.900,0.42,0.076
0.920,0.39,0.073
0.780,0.71,0.046
0.840,0.58,0.063
0.940,0.34,0.072
0.860,0.53,0.068
0.980,0.18,0.062
0.960,0.28,0.069
0.820,0.62,0.058
0.990,0.56,0.026
0.800,0.66,0.054
0.880,0.49,0.070
0.760,0.77,0.037
0.900,0.43,0.074
0.940,0.35,0.071
0.920,0.40,0.073
0.780,0.72,0.045
0.840,0.59,0.060
0.860,0.54,0.066
0.960,0.29,0.067
0.980,0.19,0.062
0.820,0.63,0.057
0.990,0.57,0.026
0.940,0.36,0.070
0.800,0.67,0.052
0.880,0.50,0.069
0.900,0.44,0.074
0.920,0.41,0.072
0.760,0.78,0.036
0.780,0.73,0.044
0.840,0.60,0.060
0.860,0.55,0.064
0.960,0.30,0.066
0.940,0.37,0.068
0.980,0.20,0.061
0.990,0.58,0.026
0.800,0.68,0.051
0.820,0.64,0.055
0.900,0.45,0.071
0.880,0.51,0.067
0.920,0.42,0.070
0.840,0.61,0.058
0.760,0.79,0.034
0.780,0.74,0.042
0.860,0.56,0.063
0.960,0.31,0.066
0.940,0.38,0.068
0.980,0.21,0.059
0.900,0.46,0.071
0.800,0.69,0.048
0.990,0.59,0.025
0.880,0.52,0.065
0.820,0.65,0.053
0.920,0.43,0.069
0.760,0.80,0.032
0.780,0.75,0.040
0.840,0.62,0.056
0.960,0.32,0.065
0.860,0.57,0.062
0.940,0.39,0.066
0.880,0.53,0.064
0.800,0.70,0.047
0.980,0.22,0.059
0.900,0.47,0.068
0.990,0.60,0.024
0.820,0.66,0.051
0.920,0.44,0.068
0.770,0.00,0.174
0.960,0.33,0.065
0.780,0.76,0.038
0.840,0.63,0.054
0.860,0.58,0.060
0.940,0.40,0.066
0.980,0.23,0.059
0.800,0.71,0.045
0.880,0.54,0.063
0.900,0.48,0.067
0.990,0.61,0.024
0.820,0.67,0.051
0.920,0.45,0.067
0.960,0.34,0.064
0.860,0.59,0.058
0.780,0.77,0.036
0.770,0.01,0.174
0.840,0.64,0.053
0.800,0.72,0.043
0.940,0.41,0.064
0.980,0.24,0.059
0.900,0.49,0.066
0.880,0.55,0.061
0.990,0.62,0.023
0.820,0.68,0.049
0.960,0.35,0.062
0.920,0.46,0.064
0.780,0.78,0.035
0.860,0.60,0.057
0.770,0.02,0.173
0.840,0.65,0.051
0.800,0.73,0.042
0.980,0.25,0.057
0.940,0.42,0.063
0.880,0.56,0.060
0.820,0.69,0.047
0.990,0.63,0.022
0.960,0.36,0.061
0.900,0.50,0.064
0.920,0.47,0.064
0.780,0.79,0.033
0.770,0.03,0.172
0.860,0.61,0.055
0.840,0.66,0.050
0.800,0.74,0.040
0.980,0.26,0.056
0.940,0.43,0.062
0.820,0.70,0.045
0.960,0.37,0.061
0.880,0.57,0.058
0.920,0.48,0.062
0.780,0.80,0.032
0.990,0.64,0.021
0.900,0.51,0.063
0.770,0.04,0.171
0.840,0.67,0.048
0.860,0.62,0.054
0.980,0.27,0.055
0.800,0.75,0.039
0.940,0.44,0.061
0.960,0.38,0.059
0.820,0.71,0.044
0.920,0.49,0.061
0.990,0.65,0.021
0.880,0.58,0.057
0.900,0.52,0.062
0.790,0.00,0.168
0.860,0.63,0.052
0.980,0.28,0.055
0.840,0.68,0.046
0.770,0.05,0.170
0.800,0.76,0.037
0.940,0.45,0.060
0.960,0.39,0.058
0.820,0.72,0.042
0.920,0.50,0.059
0.900,0.53,0.061
0.790,0.01,0.167
0.990,0.66,0.020
0.880,0.59,0.055
0.860,0.64,0.050
0.980,0.29,0.053
0.800,0.77,0.035
0.940,0.46,0.059
0.840,0.69,0.045
0.770,0.06,0.163
0.960,0.40,0.058
0.820,0.73,0.040
0.990,0.67,0.020
0.920,0.51,0.059
0.900,0.54,0.058
0.790,0.02,0.166
0.880,0.60,0.054
0.980,0.30,0.053
0.860,0.65,0.048
0.770,0.07,0.162
0.800,0.78,0.034
0.840,0.70,0.043
0.940,0.47,0.058
0.960,0.41,0.057
0.820,0.74,0.039
0.900,0.55,0.057
0.790,0.03,0.166
0.990,0.68,0.019
0.920,0.52,0.057
0.880,0.61,0.052
0.980,0.31,0.052
0.860,0.66,0.047
0.770,0.08,0.162
0.800,0.79,0.032
0.940,0.48,0.057
0.840,0.71,0.042
0.960,0.42,0.055
0.820,0.75,0.037
0.990,0.69,0.018
0.900,0.56,0.056
0.790,0.04,0.165
0.980,0.32,0.052
0.920,0.53,0.056
0.880,0.62,0.051
0.860,0.67,0.046
0.770,0.09,0.161
0.840,0.72,0.040
0.800,0.80,0.031
0.940,0.49,0.056
0.960,0.43,0.055
0.820,0.76,0.036
0.980,0.33,0.051
0.990,0.70,0.018
0.900,0.57,0.055
0.790,0.05,0.164
0.920,0.54,0.055
0.880,0.63,0.049
0.860,0.68,0.045
0.770,0.10,0.159
0.940,0.50,0.055
0.840,0.73,0.038
0.810,0.00,0.161
0.960,0.44,0.053
0.820,0.77,0.034
0.980,0.34,0.050
0.990,0.71,0.017
0.900,0.58,0.054
0.920,0.55,0.053
0.790,0.06,0.163
0.880,0.64,0.048
0.860,0.69,0.043
0.770,0.11,0.159
0.840,0.74,0.037
0.940,0.51,0.054
0.810,0.01,0.160
0.960,0.45,0.052
0.820,0.78,0.032
0.990,0.72,0.016
0.980,0.35,0.050
0.790,0.07,0.156
0.920,0.56,0.052
0.900,0.59,0.052
0.880,0.65,0.046
0.860,0.70,0.042
0.840,0.75,0.035
0.770,0.12,0.158
0.810,0.02,0.160
0.940,0.52,0.052
0.960,0.46,0.052
0.990,0.73,0.016
0.820,0.79,0.031
0.790,0.08,0.155
0.980,0.36,0.049
0.920,0.57,0.051
0.900,0.60,0.051
0.860,0.71,0.040
0.880,0.66,0.045
0.960,0.47,0.050
0.770,0.13,0.157
0.840,0.76,0.034
0.940,0.53,0.051
0.990,0.74,0.015
0.810,0.03,0.159
0.820,0.80,0.030
0.980,0.37,0.049
0.790,0.09,0.154
0.920,0.58,0.050
0.900,0.61,0.049
0.860,0.72,0.038
0.960,0.48,0.050
0.840,0.77,0.033
0.940,0.54,0.049
0.770,0.14,0.156
0.880,0.67,0.043
0.810,0.04,0.158
0.980,0.38,0.048
0.990,0.75,0.014
0.790,0.10,0.154
0.830,0.00,0.154
0.920,0.59,0.048
0.900,0.62,0.047
0.860,0.73,0.038
0.960,0.49,0.049
0.790,0.11,0.153
0.840,0.78,0.031
0.810,0.05,0.157
0.880,0.68,0.042
0.980,0.39,0.046
0.990,0.76,0.014
0.770,0.15,0.155
0.830,0.01,0.154
0.940,0.55,0.049
0.920,0.60,0.047
0.900,0.63,0.046
0.860,0.74,0.035
0.960,0.50,0.048
0.790,0.12,0.152
0.840,0.79,0.030
0.810,0.06,0.156
0.880,0.69,0.041
0.830,0.02,0.153
0.980,0.40,0.046
0.940,0.56,0.047
0.990,0.77,0.013
0.770,0.16,0.153
0.920,0.61,0.046
0.900,0.64,0.045
0.860,0.75,0.034
0.960,0.51,0.046
0.840,0.80,0.029
0.810,0.07,0.150
0.790,0.13,0.151
0.880,0.70,0.039
0.940,0.57,0.046
0.980,0.41,0.045
0.830,0.03,0.152
0.770,0.17,0.151
0.990,0.78,0.012
0.900,0.65,0.043
0.920,0.62,0.044
0.960,0.52,0.045
0.860,0.76,0.033
0.850,0.00,0.147
0.810,0.08,0.149
0.790,0.14,0.150
0.940,0.58,0.045
0.880,0.71,0.038
0.770,0.18,0.146
0.830,0.04,0.151
0.990,0.79,0.012
0.980,0.42,0.044
0.920,0.63,0.043
0.960,0.53,0.045
0.860,0.77,0.031
0.900,0.66,0.042
0.810,0.09,0.148
0.850,0.01,0.146
0.940,0.59,0.044
0.790,0.15,0.149
0.770,0.19,0.145
0.880,0.72,0.037
0.960,0.54,0.043
0.860,0.78,0.030
0.830,0.05,0.150
0.990,0.80,0.011
0.920,0.64,0.042
0.980,0.43,0.044
0.900,0.67,0.041
0.810,0.10,0.147
0.850,0.02,0.146
0.940,0.60,0.043
0.790,0.16,0.147
0.770,0.20,0.143
0.960,0.55,0.042
0.880,0.73,0.036
0.860,0.79,0.029
0.999,0.00,0.012
0.830,0.06,0.149
0.920,0.65,0.041
0.900,0.68,0.040
0.980,0.44,0.042
0.810,0.11,0.146
0.940,0.61,0.041
0.850,0.03,0.145
0.790,0.17,0.145
0.770,0.21,0.142
0.960,0.56,0.041
0.999,0.01,0.012
0.920,0.66,0.039
0.860,0.80,0.028
0.880,0.74,0.034
0.830,0.07,0.143
0.900,0.69,0.038
0.980,0.45,0.042
0.810,0.12,0.146
0.940,0.62,0.040
0.790,0.18,0.142
0.850,0.04,0.144
0.770,0.22,0.142
0.960,0.57,0.040
0.999,0.02,0.012
0.920,0.67,0.038
0.870,0.00,0.139
0.830,0.08,0.142
0.900,0.70,0.037
0.880,0.75,0.032
0.980,0.46,0.041
0.810,0.13,0.145
0.790,0.19,0.139
0.940,0.63,0.039
0.850,0.05,0.143
0.999,0.03,0.012
0.870,0.01,0.139
0.960,0.58,0.039
0.770,0.23,0.137
0.920,0.68,0.037
0.830,0.09,0.141
0.900,0.71,0.035
0.980,0.47,0.040
0.880,0.76,0.031
0.810,0.14,0.143
0.790,0.20,0.138
0.940,0.64,0.038
0.850,0.06,0.142
0.870,0.02,0.138
0.999,0.04,0.012
0.960,0.59,0.038
0.920,0.69,0.036
0.770,0.24,0.137
0.830,0.10,0.141
0.980,0.48,0.040
0.900,0.72,0.034
0.880,0.77,0.030
0.810,0.15,0.142
0.940,0.65,0.037
0.850,0.07,0.139
0.790,0.21,0.137
0.960,0.60,0.037
0.870,0.03,0.137
0.999,0.05,0.013
0.920,0.70,0.034
0.770,0.25,0.134
0.880,0.78,0.029
0.830,0.11,0.140
0.980,0.49,0.039
0.900,0.73,0.033
0.810,0.16,0.141
0.940,0.66,0.036
0.850,0.08,0.135
0.790,0.22,0.134
0.960,0.61,0.036
0.870,0.04,0.136
0.999,0.06,0.013
0.920,0.71,0.033
0.770,0.26,0.134
0.830,0.12,0.139
0.980,0.50,0.038
0.880,0.79,0.027
0.900,0.74,0.032
0.810,0.17,0.139
0.940,0.67,0.035
0.790,0.23,0.133
0.850,0.09,0.135
0.960,0.62,0.035
0.870,0.05,0.135
0.999,0.07,0.013
0.920,0.72,0.032
0.770,0.27,0.130
0.880,0.80,0.026
0.830,0.13,0.138
0.900,0.75,0.031
0.980,0.51,0.037
0.940,0.68,0.034
0.810,0.18,0.134
0.790,0.24,0.132
0.960,0.63,0.034
0.850,0.10,0.134
0.870,0.06,0.134
0.920,0.73,0.031
0.999,0.08,0.013
0.890,0.00,0.131
0.770,0.28,0.128
0.980,0.52,0.036
0.940,0.69,0.033
0.900,0.76,0.030
0.830,0.14,0.137
0.810,0.19,0.135
0.790,0.25,0.131
0.960,0.64,0.033
0.870,0.07,0.134
0.850,0.11,0.133
0.920,0.74,0.030
0.890,0.01,0.130
0.999,0.09,0.013
0.770,0.29,0.126
0.940,0.70,0.032
0.980,0.53,0.035
0.900,0.77,0.028
0.830,0.15,0.136
0.810,0.20,0.132
0.960,0.65,0.032
0.870,0.08,0.132
0.790,0.26,0.129
0.850,0.12,0.132
0.920,0.75,0.029
0.890,0.02,0.130
0.999,0.10,0.013
0.770,0.30,0.126
0.940,0.71,0.030
0.980,0.54,0.035
0.900,0.78,0.027
0.830,0.16,0.134
0.810,0.21,0.131
0.960,0.66,0.032
0.870,0.09,0.128
0.920,0.76,0.027
0.850,0.13,0.131
0.790,0.27,0.126
0.890,0.03,0.129
0.999,0.11,0.013
0.770,0.31,0.123
0.980,0.55,0.034
0.940,0.72,0.029
0.900,0.79,0.025
0.830,0.17,0.134
0.810,0.22,0.129
0.870,0.10,0.127
0.960,0.67,0.031
0.920,0.77,0.026
0.790,0.28,0.122
0.850,0.14,0.130
0.999,0.12,0.014
0.890,0.04,0.128
0.980,0.56,0.033
0.770,0.32,0.120
0.940,0.73,0.028
0.830,0.18,0.130
0.900,0.80,0.024
0.870,0.11,0.126
0.810,0.23,0.129
0.960,0.68,0.030
0.920,0.78,0.025
0.790,0.29,0.121
0.999,0.13,0.014
0.850,0.15,0.129
0.890,0.05,0.127
0.980,0.57,0.032
0.940,0.74,0.027
0.770,0.33,0.120
0.830,0.19,0.130
0.910,0.00,0.121
0.870,0.12,0.125
0.810,0.24,0.127
0.920,0.79,0.024
0.790,0.30,0.121
0.960,0.69,0.028
0.999,0.14,0.014
0.850,0.16,0.128
0.890,0.06,0.126
0.980,0.58,0.031
0.940,0.75,0.026
0.770,0.34,0.118
0.830,0.20,0.129
0.910,0.01,0.121
0.870,0.13,0.124
0.810,0.25,0.126
0.920,0.80,0.023
0.960,0.70,0.028
0.790,0.31,0.118
0.999,0.15,0.014
0.850,0.17,0.125
0.980,0.59,0.031
0.890,0.07,0.125
0.940,0.76,0.025
0.770,0.35,0.116
0.830,0.21,0.124
0.910,0.02,0.121
0.810,0.26,0.124
0.870,0.14,0.123
0.930,0.00,0.111
0.960,0.71,0.027
0.999,0.16,0.014
0.850,0.18,0.125
0.790,0.32,0.117
0.980,0.60,0.030
0.890,0.08,0.124
0.940,0.77,0.023
0.770,0.36,0.114
0.830,0.22,0.124
0.910,0.03,0.120
0.810,0.27,0.124
0.870,0.15,0.121
0.930,0.01,0.111
0.960,0.72,0.026
0.999,0.17,0.014
0.850,0.19,0.124
0.790,0.33,0.117
0.980,0.61,0.029
0.890,0.09,0.120
0.940,0.78,0.023
0.770,0.37,0.113
0.910,0.04,0.119
0.930,0.02,0.110
0.830,0.23,0.122
0.870,0.16,0.120
0.810,0.28,0.118
0.999,0.18,0.014
0.960,0.73,0.025
0.790,0.34,0.112
0.850,0.20,0.119
0.980,0.62,0.028
0.890,0.10,0.119
0.940,0.79,0.022
0.770,0.38,0.110
0.910,0.05,0.118
0.830,0.24,0.122
0.870,0.17,0.120
0.930,0.03,0.110
0.810,0.29,0.117
0.999,0.19,0.014
0.960,0.74,0.024
0.890,0.11,0.118
0.850,0.21,0.119
0.790,0.35,0.112
0.980,0.63,0.027
0.940,0.80,0.021
0.770,0.39,0.109
0.910,0.06,0.117
0.999,0.20,0.014
0.830,0.25,0.120
0.870,0.18,0.118
0.810,0.30,0.116
0.930,0.04,0.109
0.890,0.12,0.117
0.960,0.75,0.023
0.850,0.22,0.117
0.790,0.36,0.110
0.980,0.64,0.027
0.950,0.00,0.099
0.770,0.40,0.107
0.830,0.26,0.118
0.870,0.19,0.118
0.910,0.07,0.116
0.999,0.21,0.014
0.810,0.31,0.114
0.930,0.05,0.108
0.890,0.13,0.116
0.960,0.76,0.022
0.790,0.37,0.108
0.980,0.65,0.026
0.850,0.23,0.117
0.950,0.01,0.099
0.770,0.41,0.103
0.830,0.27,0.115
0.870,0.20,0.114
0.910,0.08,0.115
0.999,0.22,0.014
0.810,0.32,0.113
0.930,0.06,0.107
0.890,0.14,0.116
0.790,0.38,0.106
0.850,0.24,0.116
0.960,0.77,0.021
0.980,0.66,0.025
0.950,0.02,0.098
0.770,0.42,0.103
0.910,0.09,0.115
0.870,0.21,0.112
0.830,0.28,0.114
0.810,0.33,0.111
0.999,0.23,0.014
0.930,0.07,0.106
0.890,0.15,0.115
0.850,0.25,0.114
0.790,0.39,0.105
0.980,0.67,0.025
0.960,0.78,0.020
0.950,0.03,0.098
0.770,0.43,0.100
0.910,0.10,0.110
0.870,0.22,0.111
0.830,0.29,0.112
0.999,0.24,0.014
0.930,0.08,0.106
0.810,0.34,0.108
0.890,0.16,0.113
0.790,0.40,0.103
0.850,0.26,0.114
0.980,0.68,0.024
0.960,0.79,0.019
0.770,0.44,0.099
0.950,0.04,0.097
0.910,0.11,0.110
0.870,0.23,0.110
0.830,0.30,0.112
0.999,0.25,0.013
0.930,0.09,0.104
0.810,0.35,0.107
0.790,0.41,0.100
0.960,0.80,0.019
0.980,0.69,0.023
0.890,0.17,0.113
0.850,0.27,0.110
0.770,0.45,0.098
0.950,0.05,0.096
0.910,0.12,0.109
0.870,0.24,0.109
0.830,0.31,0.110
0.999,0.26,0.013
0.930,0.10,0.101
0.810,0.36,0.107
0.790,0.42,0.099
0.970,0.00,0.083
0.890,0.18,0.112
0.950,0.06,0.096
0.980,0.70,0.022
0.850,0.28,0.110
0.770,0.46,0.095
0.870,0.25,0.108
0.830,0.32,0.107
0.910,0.13,0.108
0.930,0.11,0.100
0.999,0.27,0.013
0.810,0.37,0.102
0.790,0.43,0.096
0.970,0.01,0.083
0.950,0.07,0.095
0.890,0.19,0.111
0.980,0.71,0.022
0.850,0.29,0.109
0.870,0.26,0.105
0.770,0.47,0.093
0.830,0.33,0.106
0.910,0.14,0.106
0.930,0.12,0.100
0.810,0.38,0.102
0.999,0.28,0.013
0.790,0.44,0.096
0.970,0.02,0.083
0.950,0.08,0.094
0.980,0.72,0.021
0.890,0.20,0.110
0.770,0.48,0.091
0.850,0.30,0.107
0.810,0.39,0.100
0.870,0.27,0.105
0.830,0.34,0.105
0.910,0.15,0.106
0.930,0.13,0.099
0.999,0.29,0.013
0.790,0.45,0.093
0.970,0.03,0.082
0.950,0.09,0.094
0.980,0.73,0.020
0.810,0.40,0.100
0.890,0.21,0.108
0.770,0.49,0.089
0.850,0.31,0.104
0.910,0.16,0.106
0.870,0.28,0.104
0.830,0.35,0.103
0.930,0.14,0.098
0.790,0.46,0.092
0.999,0.30,0.013
0.970,0.04,0.082
0.810,0.41,0.097
0.950,0.10,0.093
0.980,0.74,0.019
0.890,0.22,0.104
0.850,0.32,0.102
0.910,0.17,0.105
0.770,0.50,0.087
0.870,0.29,0.104
0.830,0.36,0.102
0.930,0.15,0.097
0.999,0.31,0.012
0.790,0.47,0.090
0.970,0.05,0.081
0.810,0.42,0.096
0.950,0.11,0.089
0.980,0.75,0.018
0.890,0.23,0.103
0.850,0.33,0.100
0.910,0.18,0.104
0.770,0.51,0.085
0.870,0.30,0.102
0.830,0.37,0.100
0.930,0.16,0.097
0.790,0.48,0.088
0.999,0.32,0.012
0.970,0.06,0.080
0.950,0.12,0.089
0.810,0.43,0.093
0.980,0.76,0.017
0.910,0.19,0.103
0.890,0.24,0.103
0.850,0.34,0.099
0.870,0.31,0.098
0.830,0.38,0.098
0.770,0.52,0.083
0.930,0.17,0.096
0.790,0.49,0.086
0.970,0.07,0.080
0.999,0.33,0.012
0.950,0.13,0.088
0.810,0.44,0.092
0.910,0.20,0.102
0.980,0.77,0.017
0.890,0.25,0.100
0.870,0.32,0.098
0.850,0.35,0.098
0.830,0.39,0.097
0.930,0.18,0.095
0.770,0.53,0.081
0.970,0.08,0.079
0.790,0.50,0.084
0.999,0.34,0.012
0.810,0.45,0.089
0.950,0.14,0.087
0.910,0.21,0.100
0.980,0.78,0.016
0.870,0.33,0.097
0.890,0.26,0.100
0.850,0.36,0.097
0.830,0.40,0.094
0.790,0.51,0.083
0.930,0.19,0.094
0.999,0.35,0.012
0.770,0.54,0.080
0.970,0.09,0.079
0.810,0.46,0.089
0.950,0.15,0.087
0.910,0.22,0.097
0.890,0.27,0.099
0.980,0.79,0.015
0.870,0.34,0.094
0.850,0.37,0.095
0.830,0.41,0.094
0.999,0.36,0.011
0.790,0.52,0.079
0.970,0.10,0.077
0.930,0.20,0.092
0.770,0.55,0.077
0.810,0.47,0.087
0.950,0.16,0.086
0.910,0.23,0.097
0.890,0.28,0.098
0.980,0.80,0.015
0.870,0.35,0.094
0.850,0.38,0.093
0.830,0.42,0.092
0.999,0.37,0.011
0.970,0.11,0.075
0.790,0.53,0.078
0.930,0.21,0.091
0.770,0.56,0.075
0.950,0.17,0.085
0.890,0.29,0.097
0.810,0.48,0.085
0.990,0.00,0.056
0.870,0.36,0.092
0.910,0.24,0.095
0.850,0.39,0.092
0.830,0.43,0.090
0.999,0.38,0.011
0.790,0.54,0.076
0.930,0.22,0.090
0.970,0.12,0.075
0.770,0.57,0.073
0.990,0.01,0.056
0.950,0.18,0.085
0.890,0.30,0.095
0.810,0.49,0.082
0.910,0.25,0.094
0.870,0.37,0.091
0.999,0.39,0.011
0.850,0.40,0.090
0.830,0.44,0.088
0.790,0.55,0.075
0.930,0.23,0.089
0.970,0.13,0.074
0.990,0.02,0.056
0.770,0.58,0.071
0.950,0.19,0.084
0.890,0.31,0.093
0.810,0.50,0.081
0.910,0.26,0.093
0.870,0.38,0.090
0.850,0.41,0.089
0.999,0.40,0.011
0.830,0.45,0.086
0.790,0.56,0.073
0.930,0.24,0.086
0.990,0.03,0.057
0.970,0.14,0.073
0.950,0.20,0.083
0.770,0.59,0.069
0.810,0.51,0.078
0.890,0.32,0.092
0.910,0.27,0.092
0.850,0.42,0.088
0.870,0.39,0.087
0.999,0.41,0.011
0.790,0.57,0.071
0.830,0.46,0.085
0.930,0.25,0.086
0.950,0.21,0.081
0.970,0.15,0.073
0.990,0.04,0.057
0.770,0.60,0.068
0.850,0.43,0.086
0.810,0.52,0.078
0.910,0.28,0.091
0.890,0.33,0.091
0.790,0.58,0.069
0.870,0.40,0.086
0.999,0.42,0.010
0.830,0.47,0.082
0.950,0.22,0.080
0.930,0.26,0.085
0.850,0.44,0.085
0.990,0.05,0.057
0.770,0.61,0.066
0.970,0.16,0.072
0.810,0.53,0.075
0.890,0.34,0.089
0.910,0.29,0.090
0.790,0.59,0.068
0.999,0.43,0.010
0.870,0.41,0.084
0.830,0.48,0.081
0.950,0.23,0.080
0.930,0.27,0.084
0.850,0.45,0.082
0.990,0.06,0.056
0.770,0.62,0.063
0.810,0.54,0.074
0.890,0.35,0.088
0.970,0.17,0.072
0.910,0.30,0.087
0.790,0.60,0.065
0.870,0.42,0.082
0.999,0.44,0.010
0.830,0.49,0.079
0.950,0.24,0.078
0.930,0.28,0.083
0.850,0.46,0.081
0.990,0.07,0.056
0.770,0.63,0.062
0.910,0.31,0.087
0.870,0.43,0.081
0.810,0.55,0.072
0.970,0.18,0.071
0.790,0.61,0.063
0.890,0.36,0.086
0.999,0.45,0.010
0.830,0.50,0.078
0.950,0.25,0.077
0.930,0.29,0.083
0.850,0.47,0.079
0.990,0.08,0.055
0.870,0.44,0.079
0.770,0.64,0.060
0.910,0.32,0.086
0.970,0.19,0.070
0.890,0.37,0.085
0.999,0.46,0.010
0.810,0.56,0.070
0.790,0.62,0.062
0.830,0.51,0.076
0.950,0.26,0.075
0.930,0.30,0.080
0.850,0.48,0.078
0.990,0.09,0.055
0.910,0.33,0.085
0.999,0.47,0.009
0.890,0.38,0.084
0.870,0.45,0.078
0.770,0.65,0.058
0.970,0.20,0.069
0.790,0.63,0.060
0.810,0.57,0.068
0.830,0.52,0.075
0.950,0.27,0.075
0.930,0.31,0.080
0.850,0.49,0.076
0.990,0.10,0.055
0.910,0.34,0.083
0.999,0.48,0.009
0.890,0.39,0.083
0.770,0.66,0.056
0.970,0.21,0.068
0.870,0.46,0.077
0.790,0.64,0.058
0.930,0.32,0.079
0.850,0.50,0.075
0.810,0.58,0.066
0.950,0.28,0.073
0.830,0.53,0.073
0.990,0.11,0.053
0.999,0.49,0.009
0.910,0.35,0.081
0.890,0.40,0.081
0.770,0.67,0.054
0.970,0.22,0.068
0.870,0.47,0.075
0.790,0.65,0.056
0.850,0.51,0.073
0.830,0.54,0.071
0.950,0.29,0.072
0.930,0.33,0.078
0.810,0.59,0.065
0.990,0.12,0.053
0.999,0.50,0.009
0.910,0.36,0.080
0.890,0.41,0.080
0.970,0.23,0.067
0.770,0.68,0.053
0.870,0.48,0.074
0.790,0.66,0.055
0.850,0.52,0.071
0.830,0.55,0.069
0.950,0.30,0.072
0.930,0.34,0.076
0.810,0.60,0.063
0.990,0.13,0.052
0.999,0.51,0.009
0.910,0.37,0.078
0.790,0.67,0.053
0.970,0.24,0.067
0.870,0.49,0.072
0.770,0.69,0.050
0.830,0.56,0.067
0.890,0.42,0.077
0.850,0.53,0.070
0.930,0.35,0.074
0.950,0.31,0.071
0.810,0.61,0.061
0.990,0.14,0.051
0.999,0.52,0.008
0.910,0.38,0.078
0.790,0.68,0.051
0.830,0.57,0.066
0.970,0.25,0.065
0.870,0.50,0.071
0.770,0.70,0.049
0.890,0.43,0.077
0.850,0.54,0.068
0.950,0.32,0.070
0.930,0.36,0.074
0.990,0.15,0.051
0.810,0.62,0.059
0.999,0.53,0.008
0.910,0.39,0.077
0.830,0.58,0.064
0.890,0.44,0.076
0.770,0.71,0.048
0.870,0.51,0.070
0.970,0.26,0.064
0.930,0.37,0.073
0.850,0.55,0.066
0.950,0.33,0.069
0.990,0.16,0.051
0.810,0.63,0.058
0.999,0.54,0.008
0.890,0.45,0.074
0.910,0.40,0.075
0.830,0.59,0.062
0.870,0.52,0.068
0.770,0.72,0.046
0.950,0.34,0.068
0.970,0.27,0.064
0.850,0.56,0.064
0.810,0.64,0.056
0.930,0.38,0.071
0.990,0.17,0.050
0.999,0.55,0.008
0.910,0.41,0.075
0.890,0.46,0.072
0.830,0.60,0.061
0.970,0.28,0.063
0.930,0.39,0.070
0.950,0.35,0.067
0.990,0.18,0.050
0.890,0.47,0.071
0.999,0.56,0.008
0.910,0.42,0.073
0.970,0.29,0.061
0.930,0.40,0.069
0.950,0.36,0.066
0.990,0.19,0.050
0.890,0.48,0.070
0.999,0.57,0.007
0.910,0.43,0.071
0.970,0.30,0.061
0.990,0.20,0.049
0.999,0.58,0.007
0.910,0.44,0.070
0.970,0.31,0.060
